,Unnamed: 0.1,Unnamed: 0,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,Label
17110,17110,17110,-453.38983,86.94608,-2.6926734,14.0689125,19.236683,6.284422,-3.485774,2.3194842,-7.168653,0.47131056,1.9585323,-1.0606439,1.9374627,Dysarthric
17111,17111,17111,-452.83975,93.870575,-4.3731036,1.6464959,14.315354,7.495117,-9.0074,1.9122927,-5.383938,-5.415298,4.556964,-3.2601047,1.1213826,Dysarthric
17112,17112,17112,-448.5664,96.55667,12.008575,14.711363,13.149354,16.83119,0.10183976,-0.22845967,-1.4866812,-6.022229,-0.8607248,-9.969746,-6.5726666,Dysarthric
17113,17113,17113,-447.47604,126.060875,-16.299229,20.087336,14.991795,8.87381,-3.3507047,4.2932854,-4.909393,2.8755822,6.8412075,1.1937551,0.7384826,Dysarthric
17114,17114,17114,-354.37833,108.09909,-23.656528,20.018494,33.458294,2.914526,-24.759056,-1.9128916,-15.493224,-16.227377,3.150511,-12.52617,-8.317217,Dysarthric
17115,17115,17115,-457.47012,89.209656,-2.6308033,11.377869,6.983803,1.9721061,0.043726396,0.40321428,-10.575926,0.4282922,4.843748,1.2347536,6.372608,Dysarthric
17116,17116,17116,-593.55133,102.41657,-31.445375,46.613884,-21.651842,34.732002,-13.225094,19.539978,-6.905501,11.711037,8.442657,-1.0436233,3.4278696,Dysarthric
17117,17117,17117,-294.4435,123.80597,-13.413462,16.124516,15.258356,1.9238844,-12.403857,4.3589306,-19.324013,-10.676484,-2.8920825,-17.91664,0.64493006,Dysarthric
17118,17118,17118,-404.1472,84.137215,-3.0376558,27.585722,16.971025,8.01825,-11.065247,2.2446232,-0.33303228,1.2821211,1.3185595,-8.169583,0.70287085,Dysarthric
17119,17119,17119,-429.52542,77.03028,-9.165517,18.93733,11.217196,7.7852855,-7.083173,1.4804595,-8.884171,-2.222722,-0.44495076,-7.8969545,3.5417976,Dysarthric
17120,17120,17120,-273.11954,111.98028,-15.012702,28.492401,21.202211,5.053311,-23.118412,1.6977222,-18.452587,-15.916215,-1.9596945,-17.17135,-9.586077,Dysarthric
17121,17121,17121,-393.79663,108.37426,-11.430433,29.892567,39.516098,8.632157,-24.708828,-1.2799754,-17.93526,-15.646984,-2.153905,-14.472238,-8.921317,Dysarthric
17122,17122,17122,-400.98102,119.65816,-4.446211,22.855131,29.43987,-0.17592539,-15.84864,1.2114382,-16.859758,-13.972879,1.8081161,-9.700438,-8.76034,Dysarthric
17123,17123,17123,-476.14487,80.80579,1.1078818,13.723102,16.518684,2.944612,-3.731654,2.0007756,-7.1979237,1.0320971,6.7017612,-2.7080567,-0.8031577,Dysarthric
17124,17124,17124,-486.43756,84.0973,-4.404931,19.048582,22.84131,13.758563,-11.459931,5.262207,-1.3862181,-2.0088358,6.69746,-3.053902,-5.309539,Dysarthric
17125,17125,17125,-348.15564,119.43324,-15.485485,17.58932,30.058973,9.83061,-17.101171,-1.1725705,-3.4446259,-9.731789,-1.2280835,-10.020164,-3.5103292,Dysarthric
17126,17126,17126,-301.85205,133.08609,-15.27005,25.289078,24.164032,6.830098,-20.432146,-1.8870035,-17.40139,-19.211182,2.1428468,-12.254269,-10.777613,Dysarthric
17127,17127,17127,-416.15863,113.61182,-26.36844,30.07045,1.9422071,7.2460117,-3.6830075,2.9591107,-2.5592322,6.942336,5.9349456,-1.1195166,4.5942955,Dysarthric
17128,17128,17128,-341.44672,114.31041,-14.250717,21.681358,24.04362,-0.046653394,-11.570242,0.0658307,-14.940013,-4.243216,-0.8371142,-9.993176,-1.3248829,Dysarthric
17129,17129,17129,-380.3507,92.93703,-1.5939949,14.874703,26.04257,11.958474,-13.177407,-1.0989543,-10.904078,-19.51539,-5.1261454,-9.66837,-7.3290825,Dysarthric
17130,17130,17130,-427.0764,101.37197,-7.033273,6.4281588,21.676493,7.3728313,-12.386727,3.755331,-10.960885,-8.532214,0.2682781,-6.3728743,-0.06222024,Dysarthric
17131,17131,17131,-322.69965,103.52849,-11.52355,21.473675,18.050716,9.766364,-21.480307,-4.712238,-18.809052,-22.731647,-5.871326,-13.520912,-7.0102425,Dysarthric
17132,17132,17132,-439.6493,98.1423,-12.084875,13.0819845,5.3715315,6.164826,-3.2351868,-2.230484,-3.1523218,6.3452525,2.1291702,-2.7961137,-1.6859215,Dysarthric
17133,17133,17133,-398.3784,77.306526,-9.965473,36.608925,18.62413,9.188614,-8.250222,4.8467765,-3.0696833,1.6562876,-1.0518357,-10.967425,-0.88506055,Dysarthric
17134,17134,17134,-437.33456,107.21039,-7.7863045,17.436735,10.63261,1.9463074,-8.5619755,-5.7550235,-9.375973,-1.7613628,6.0058107,-5.4132314,-0.98020375,Dysarthric
17135,17135,17135,-425.37555,111.163765,0.11476298,12.799918,16.376982,-2.7117429,-8.459932,6.2830777,-9.492574,-10.361919,3.5857651,-3.9646387,-0.25124958,Dysarthric
17136,17136,17136,-280.66135,101.90733,-17.296509,17.22672,20.815544,5.4799037,-14.20331,-4.52305,-14.4082,-8.358751,-1.4108298,-6.459957,-4.6467896,Dysarthric
17137,17137,17137,-408.2279,83.88822,16.263042,16.95748,18.948412,13.860347,-4.780924,5.8320966,-1.5855638,-7.860018,-2.2362566,-10.282823,-4.6148047,Dysarthric
17138,17138,17138,-459.60077,88.52282,-12.433786,32.49698,25.313908,0.2555798,-16.214077,7.4553957,-5.605846,-1.4563019,0.8138105,-9.82208,2.182004,Dysarthric
17139,17139,17139,-391.92877,103.444786,-7.8184123,18.560276,14.603864,6.248709,-6.2608447,0.6118644,-9.3445425,-3.0653224,4.567502,-2.6202376,0.5271825,Dysarthric
17140,17140,17140,-371.06906,83.378105,-4.8367825,41.10766,1.6778023,14.863434,-7.8993883,2.0595593,-0.35052058,-5.545002,0.9277885,-8.965532,-3.275783,Dysarthric
17141,17141,17141,-404.64566,86.224434,-14.1599045,23.833181,5.04132,6.849449,-5.333478,3.7127533,-6.0853333,4.2973757,5.6684313,-4.2692084,5.933224,Dysarthric
17142,17142,17142,-390.66995,121.75464,-5.6127653,21.912706,36.173107,3.369248,-22.474312,3.7432175,-13.633905,-19.482767,-3.7603989,-10.90668,-10.651156,Dysarthric
17143,17143,17143,-470.20404,89.89892,-10.57394,21.455465,11.024914,16.320528,-10.046999,4.6611686,-4.567745,-3.565918,2.2482917,-4.3969383,2.3363733,Dysarthric
17144,17144,17144,-321.75385,112.59024,-0.91662973,16.233557,19.759474,10.401075,-10.581193,-0.2956047,-13.738519,-16.80235,-5.176257,-15.388345,-8.224389,Dysarthric
17145,17145,17145,-481.99332,90.17397,8.505258,10.716182,14.459419,4.208957,-1.197234,4.2139277,-6.8880563,-2.8981898,2.0630434,-6.2623982,-1.8853878,Dysarthric
17146,17146,17146,-458.4969,110.890114,-12.75452,20.279966,31.18872,9.073688,-6.7354083,3.555775,-6.031595,-2.1430395,6.805577,-1.8628598,-1.6279255,Dysarthric
17147,17147,17147,-388.1783,63.566097,-6.910109,35.2755,9.763917,15.231736,-12.153085,4.3136263,-1.7536353,1.1466984,-0.2822317,-12.081162,1.2054178,Dysarthric
17148,17148,17148,-470.99945,93.03991,9.026388,18.561451,17.994223,11.548486,-10.925735,0.082692206,-4.637977,-6.769544,2.242383,-7.5352125,-4.848653,Dysarthric
17149,17149,17149,-332.79718,96.82709,-17.739456,25.563148,22.187784,6.843994,-11.864533,-3.1200035,-5.8713536,0.52212214,-1.0414841,-9.122027,-1.2752049,Dysarthric
17150,17150,17150,-417.41168,96.30902,-19.750828,32.770264,25.445507,13.386632,-16.649874,-0.17792891,-6.4254217,-13.373457,0.6840271,-9.478235,-9.501466,Dysarthric
17151,17151,17151,-423.43228,102.43173,-5.115192,29.688074,28.0031,12.1533,-16.455076,3.9598567,-11.153966,-16.287457,4.8604136,-9.152739,-7.744314,Dysarthric
17152,17152,17152,-397.60086,103.27368,-18.632284,29.56232,20.061962,12.084858,-4.3948555,5.3472795,0.1745407,-4.0676336,1.0424063,0.5804797,0.017444208,Dysarthric
17153,17153,17153,-360.64832,95.08436,-7.7629933,33.714397,-1.1170706,5.9286404,-3.7663052,4.6038666,-5.2554455,0.8641603,4.2374954,-5.080543,4.343279,Dysarthric
17154,17154,17154,-494.29318,91.73523,-3.9093728,20.821684,21.677404,1.4848235,-8.274754,7.346232,-3.8963566,-3.715778,5.7708993,-1.0282471,-3.6912987,Dysarthric
17155,17155,17155,-455.42084,79.28615,2.7277677,8.531885,18.919302,18.525675,-3.4012666,5.4215584,-3.3554575,-7.5608892,-1.4464551,-8.759684,-2.1823943,Dysarthric
17156,17156,17156,-367.3388,98.70712,-4.756221,23.833368,26.604923,11.548925,-13.360394,3.3526793,-12.924464,-18.522694,3.682819,-5.2677827,-4.753895,Dysarthric
17157,17157,17157,-445.0087,108.49625,-1.5003446,13.533248,17.829874,3.0415826,-11.158662,9.882215,-7.60193,-9.952401,4.3606277,-1.4013023,2.5452697,Dysarthric
17158,17158,17158,-369.2285,85.40549,-16.644989,32.484734,17.564844,11.36006,-6.5967274,5.838881,-9.976245,-5.8214016,-2.5090775,-11.780477,0.16844901,Dysarthric
17159,17159,17159,-423.99014,103.06734,-4.2002506,18.795803,14.710569,5.679286,-4.5153165,-2.100135,-9.122737,-0.3791621,4.8896794,-4.672638,0.5114756,Dysarthric
17160,17160,17160,-424.14096,101.863266,-0.19213334,21.611446,22.365559,4.2606597,-6.278885,1.8133583,-13.291413,-10.2997055,0.91528064,-2.6447704,-2.8497872,Dysarthric
17161,17161,17161,-402.25995,72.171616,-4.055974,35.715775,16.466246,14.634309,-6.0720463,7.4705276,-2.308272,0.7717847,3.5265915,-9.426895,-2.3563411,Dysarthric
17162,17162,17162,-461.9233,83.68243,5.1493397,16.461287,28.61392,13.51887,-4.5894156,2.9477077,-3.5013576,-9.338639,0.26336867,-5.1635294,-8.337202,Dysarthric
17163,17163,17163,-453.20627,89.90961,-11.934072,19.771173,21.671648,17.028284,-16.490475,3.4894109,-7.6578827,-8.02108,10.713832,-5.6015244,-6.843558,Dysarthric
17164,17164,17164,-293.42215,98.8433,-18.166979,24.851013,21.97981,6.6620164,-21.712618,-3.0290108,-15.382258,-12.831624,0.08824821,-14.439154,-3.440028,Dysarthric
17165,17165,17165,-496.78494,132.8178,2.4368873,25.745958,7.84217,1.542283,-3.9976873,4.5608716,-14.434471,-4.8649135,4.970093,-2.6023748,-1.8975129,Dysarthric
17166,17166,17166,-403.0526,95.14652,-7.8627887,14.292694,19.007776,4.7118874,-11.570057,-1.3883481,-6.3351803,1.8945748,3.8659763,-4.881277,-1.8632653,Dysarthric
17167,17167,17167,-396.4735,104.14023,-6.091938,12.420747,22.540659,4.5973606,-13.34832,0.75201386,-12.684228,-3.008691,4.798731,-5.5429063,-1.0132723,Dysarthric
17168,17168,17168,-425.59796,88.745,-8.545825,16.930717,15.823724,7.746337,-9.081171,3.0663235,-11.971257,-6.8398995,5.9471817,-7.7720675,-0.28755268,Dysarthric
17169,17169,17169,-333.09244,123.28387,-26.414614,15.198737,17.776731,-5.481359,-24.226303,-0.26654157,-27.114044,-16.969973,0.99698794,-10.251164,2.0234685,Dysarthric
17170,17170,17170,-454.7175,97.43471,-3.7405536,9.660873,6.1407366,-4.6782427,-1.0421517,2.9001634,-10.027935,-1.6889731,8.316,0.929053,4.1715965,Dysarthric
17171,17171,17171,-455.41016,74.32369,-3.2684567,28.329453,18.383852,15.766851,-15.441489,3.3962543,-1.4733844,-2.680751,2.5135489,-4.740761,0.04259721,Dysarthric
17172,17172,17172,-364.3414,102.20153,-15.140253,12.094528,30.219538,10.237461,-15.464224,0.7906123,-8.200352,-5.2323174,1.4605061,-5.858467,-2.2363808,Dysarthric
17173,17173,17173,-465.64398,86.84785,3.0409315,13.161357,22.909136,9.35128,-8.874246,-0.74000865,-9.594525,-4.29038,4.453968,-4.1210866,-3.2986517,Dysarthric
17174,17174,17174,-392.24615,85.83724,-8.099616,21.487974,32.43577,8.400896,-17.79741,-0.6366958,-12.580233,-8.692965,-5.208463,-12.175878,-2.522659,Dysarthric
17175,17175,17175,-417.86783,90.44761,-14.458276,25.294996,12.644688,2.724873,-9.474925,-3.357825,-8.825046,0.19135594,6.6847305,-7.8688655,-1.3998318,Dysarthric
17176,17176,17176,-491.019,99.620255,4.6441336,24.798407,28.573595,10.242684,-12.781468,0.47102487,-2.213112,-7.0216727,2.7508647,-4.728958,-9.16946,Dysarthric
17177,17177,17177,-454.3901,68.3261,1.5424501,30.685762,25.875704,14.054785,-9.645982,2.7845535,-2.266834,-4.648161,2.8611965,-5.949426,-4.6986794,Dysarthric
17178,17178,17178,-398.53436,120.74123,-4.8633356,21.186281,15.806692,7.1743674,2.4796321,9.17418,-8.022459,4.5122046,11.29019,-1.1522644,2.5421977,Dysarthric
17179,17179,17179,-427.81607,102.97779,-1.0079216,28.94792,7.709875,14.349014,8.2561455,2.8473146,-0.5443475,9.830023,8.556095,0.37975118,-0.057057146,Dysarthric
17180,17180,17180,-411.97546,103.03718,-8.066765,17.7809,7.50435,-6.9484787,-4.0383043,7.0289474,-13.276973,-9.608253,-0.7513714,-6.378535,3.4729705,Dysarthric
17181,17181,17181,-395.61905,90.147644,-13.415041,26.328861,-0.70898217,10.287404,-7.3241467,4.7554984,-6.5475326,-0.21454729,5.7833824,-6.1416025,3.5743685,Dysarthric
17182,17182,17182,-473.92966,75.42376,1.0023643,27.772808,19.880068,13.393819,-9.949532,-0.26401764,-0.38499367,-1.3339838,1.5364201,-8.667085,-1.8102874,Dysarthric
17183,17183,17183,-353.57584,115.39584,-27.24531,18.761248,31.771078,2.6294162,-23.047777,2.5137572,-17.782892,-19.916523,-2.5750363,-12.988475,-4.6570916,Dysarthric
17184,17184,17184,-369.40247,111.828285,-19.81517,27.845366,21.566885,5.5368986,-19.933533,-3.1961787,-19.83612,-13.022969,-0.5624738,-16.225758,-4.064084,Dysarthric
17185,17185,17185,-426.15134,99.3079,-7.7774267,22.212955,35.818283,11.943301,-14.475984,-1.3748487,-5.6808367,-9.584953,-3.8812883,-8.472835,-8.786458,Dysarthric
17186,17186,17186,-385.23907,95.22178,10.28495,16.397427,13.732118,3.5951068,-2.5582967,11.942714,-8.282088,-8.673704,3.0580075,-5.7455807,2.2538476,Dysarthric
17187,17187,17187,-428.8846,98.691795,-16.737392,23.590372,5.6280627,2.8298202,-4.785381,1.4170328,-13.358101,3.748374,3.711989,-5.460566,5.6263595,Dysarthric
17188,17188,17188,-435.04688,72.509285,-5.2795734,20.173563,26.42937,20.054981,-10.426441,-0.36195147,-2.5482736,-7.564832,-0.25572988,-6.403962,-5.142126,Dysarthric
17189,17189,17189,-432.45358,121.64512,-8.470692,24.721338,24.305014,-7.052472,-14.976831,3.062629,-19.184053,-8.624666,0.55218625,-10.924185,1.1436576,Dysarthric
17190,17190,17190,-488.7934,77.55036,-8.771589,40.513916,17.404854,20.578749,-11.442518,6.373862,2.6632614,-5.9064026,5.0188465,-6.5674977,-8.716943,Dysarthric
17191,17191,17191,-407.71155,104.04847,2.0530188,21.274216,28.429638,3.5957289,-14.841883,3.4477673,-13.14292,-14.2583475,-2.6766856,-8.885285,-6.6977434,Dysarthric
17192,17192,17192,-487.42764,113.60181,-9.180273,35.38139,23.631136,11.118949,-21.176842,5.450149,-0.011031089,-5.196878,0.271248,-5.9568305,-3.3513522,Dysarthric
17193,17193,17193,-457.62393,86.06352,1.4043463,34.994812,22.347736,15.105231,-7.8860936,5.8169374,-1.5117619,-1.4104587,4.368305,-8.999203,-1.4648126,Dysarthric
17194,17194,17194,-444.3294,129.74583,-1.5862172,28.12569,22.890614,17.681889,-18.301842,1.3436439,-6.5688386,-13.74745,0.22408457,-6.351537,-5.226297,Dysarthric
17195,17195,17195,-562.41425,132.53818,-55.95015,74.264275,-36.31407,52.513428,-28.007156,26.289833,-9.996229,15.235041,10.507184,-0.09755503,5.8286877,Dysarthric
17196,17196,17196,-515.04407,92.289185,-8.114334,29.175419,14.65768,14.668243,-4.386965,3.0540547,0.033528466,1.3866698,5.666455,-0.29949403,0.0123093035,Dysarthric
17197,17197,17197,-465.80704,97.83047,-5.307522,17.600006,8.662758,6.220754,-11.685233,3.0867577,-3.9396064,-4.148942,5.0323296,-6.6185904,-0.31531134,Dysarthric
17198,17198,17198,-428.29007,101.21486,-5.833146,35.083805,37.26536,17.646502,-15.844186,-0.5648575,-7.3041215,-11.336617,0.9925712,-15.149024,-10.759665,Dysarthric
17199,17199,17199,-475.5158,102.95481,1.8446889,34.048397,34.460327,12.382114,-5.724429,8.792041,-3.4808323,1.6760962,4.9892645,-4.4914403,-0.544618,Dysarthric
17200,17200,17200,-520.7899,68.554955,15.204861,10.232393,11.727736,12.279702,3.215665,5.4306483,2.5692332,0.8897969,3.2154193,-4.235866,-2.7169523,Dysarthric
17201,17201,17201,-417.10483,108.462326,-1.0160139,15.140523,20.862968,11.366095,-18.909033,-0.1636307,-12.004444,-11.157306,-0.17912798,-12.849745,-1.0388516,Dysarthric
17202,17202,17202,-354.7054,143.40186,-28.568695,17.30098,34.18932,-7.401892,-26.5943,0.71650016,-18.438284,-19.21492,-2.8384066,-12.701931,-0.02189824,Dysarthric
17203,17203,17203,-379.87616,97.281685,-5.0823474,12.774598,5.278375,6.039204,-1.2566153,6.440875,-7.088619,-7.143929,-2.2299922,-9.484429,2.5153067,Dysarthric
17204,17204,17204,-353.0269,109.33595,-29.577978,16.701431,10.23895,-1.1893634,-4.977189,-6.1582823,-6.740996,2.980697,5.359057,-1.1224029,-2.4360373,Dysarthric
17205,17205,17205,-360.2133,103.957245,-8.330546,31.97239,30.163052,15.274934,-16.415749,-0.3445506,-6.322387,-11.975937,-2.1736875,-11.890442,-8.624514,Dysarthric
17206,17206,17206,-328.42294,130.35757,-14.960916,15.786927,12.858157,-13.344729,-27.244743,10.17212,-19.364231,-28.64597,-0.8809075,-12.96377,-2.755661,Dysarthric
17207,17207,17207,-369.19995,107.99773,-4.5016026,5.3374662,11.012667,-1.1409752,-6.001822,7.257278,-10.536979,-7.025109,3.312753,-6.11757,4.0670652,Dysarthric
17208,17208,17208,-405.69666,119.572685,-12.340991,9.896392,23.361443,4.416736,-13.829785,2.9428446,-13.616508,-6.916433,-1.1969099,-7.7260537,3.3725727,Dysarthric
17209,17209,17209,-351.69962,118.68204,-21.443985,25.721537,0.9400032,-2.85673,-2.7323864,-2.4278042,-10.4375,0.9436925,-0.5449181,-4.2692785,6.757179,Dysarthric
17210,17210,17210,-360.60516,112.3186,-17.036583,21.370874,28.752644,1.6597266,-23.686275,1.5502691,-17.019503,-19.60293,2.053641,-12.040845,-7.5451217,Dysarthric
17211,17211,17211,-406.1071,99.822685,-8.631253,27.261429,26.962738,14.98708,-20.689999,-3.8721821,-7.177709,-19.126177,0.77303374,-10.498783,-10.904074,Dysarthric
17212,17212,17212,-441.72397,97.39001,-7.4088707,35.551353,27.403528,16.418121,-12.76742,4.443382,-1.649753,-4.7664995,4.935594,-8.74246,-7.1437163,Dysarthric
17213,17213,17213,-358.93964,116.298706,-26.268581,21.58463,10.925283,12.153586,-13.258711,-1.0272324,-8.008529,2.9275975,2.3774962,-9.213091,2.937669,Dysarthric
17214,17214,17214,-361.27783,105.59321,-20.60921,35.51688,34.837776,15.465339,-22.608952,4.0226283,-9.679687,-16.982069,1.6178323,-12.2827,-5.4036217,Dysarthric
17215,17215,17215,-459.5637,64.18049,-1.504724,26.566988,12.144282,16.542387,-9.783306,2.4460368,0.29011637,-2.1527085,4.7226343,-5.449587,-3.6243286,Dysarthric
17216,17216,17216,-465.16803,89.41561,8.633477,16.85717,17.526724,6.4205933,3.0173287,6.151248,-5.4894514,3.2992249,7.2921543,-0.5176416,2.7300065,Dysarthric
17217,17217,17217,-406.95438,91.805984,-8.935479,29.390833,5.2798223,21.647242,-10.736191,0.462754,4.2135587,-7.92644,-0.08096337,-4.872977,-0.49553773,Dysarthric
17218,17218,17218,-489.08844,87.87233,6.1035304,16.058144,11.9609995,10.814574,-8.3038845,-1.7960361,-2.5120952,-3.961692,4.3534303,-3.6016743,-1.1884186,Dysarthric
17219,17219,17219,-491.17642,75.512566,0.9837695,19.382936,24.826828,9.72362,-4.913386,3.7144349,-3.01581,1.8585501,4.568456,-3.0131865,-3.191374,Dysarthric
17220,17220,17220,-299.3207,145.68396,-35.04254,10.316078,34.511894,-4.05672,-21.873487,1.7057657,-21.192684,-10.305865,-2.5088713,-14.699306,-3.3676836,Dysarthric
17221,17221,17221,-453.18085,89.79481,-1.9843369,19.721542,12.711828,1.4383595,-5.116817,-4.3025146,-9.929167,3.1309159,6.121202,-2.7335286,-2.5158584,Dysarthric
17222,17222,17222,-365.0384,105.13332,-13.931741,10.519192,6.954262,-0.40998864,-3.7244098,4.05723,-10.600863,-7.057155,5.210116,-5.250176,2.2888148,Dysarthric
17223,17223,17223,-460.96426,103.77469,1.1116246,9.94613,14.38734,1.5626912,-12.030966,4.4970226,-5.7242317,-3.524493,2.8750393,-9.202308,1.0936655,Dysarthric
17224,17224,17224,-363.67734,100.85284,-6.8065257,14.802485,11.2528925,4.6625133,-5.9379244,-1.4594917,-10.321881,3.1777878,8.736933,-3.40601,-0.48095793,Dysarthric
17225,17225,17225,-414.94928,95.69935,-18.86811,23.299908,16.43985,12.256882,-19.666334,-3.205749,-9.691352,-9.078749,7.5602074,-9.040874,-4.6861167,Dysarthric
17226,17226,17226,-440.0277,111.58989,-9.053554,23.275694,19.880018,6.6727376,-7.2729607,-2.9850516,-13.783203,-3.015166,8.11406,-6.044233,-3.5100083,Dysarthric
17227,17227,17227,-396.09174,101.25015,-12.3330965,15.406326,12.709295,2.5084915,-8.573016,3.391819,-8.114746,-2.043152,8.554747,-4.237541,0.49498704,Dysarthric
17228,17228,17228,-338.17242,101.93141,-7.9968357,29.128418,21.513432,9.531389,-13.066694,0.8505592,-11.852458,-13.540204,1.3691334,-10.220664,-3.9008133,Dysarthric
17229,17229,17229,-307.84552,115.01682,-26.672642,40.301704,34.284687,11.807488,-33.83096,2.5941997,-13.096961,-17.778452,-0.7984173,-16.273832,-10.327869,Dysarthric
17230,17230,17230,-389.40295,72.003,-16.23826,33.847115,13.04243,9.842739,-8.343063,2.2721922,-4.8966036,0.23438455,-0.5339667,-7.438676,2.179119,Dysarthric
17231,17231,17231,-400.3148,95.578674,-7.5042763,21.312971,14.57321,14.095828,-7.968367,-0.15677913,-4.9363594,-6.1184716,2.9918144,-8.255233,-4.9278564,Dysarthric
17232,17232,17232,-512.52045,99.24284,3.8605504,18.934132,14.450435,9.802637,-0.2805022,6.7643986,-3.6530993,-0.80997235,4.7546372,-4.2511597,-3.0822177,Dysarthric
17233,17233,17233,-396.69272,101.3871,-3.6894138,32.017765,4.166179,12.105243,-8.600985,2.551089,-5.5597844,-4.7334514,2.5747595,-5.1861258,0.5481445,Dysarthric
17234,17234,17234,-496.53952,79.08809,-1.5997287,25.958586,18.963196,18.803629,-11.070929,3.180566,4.3519874,-4.069335,4.1793265,-3.4049573,-5.757893,Dysarthric
17235,17235,17235,-365.03537,90.82676,-9.717087,12.761663,9.51879,7.4209003,-9.208531,-6.893466,-7.7948627,1.0174806,6.374054,-5.675009,-0.5614571,Dysarthric
17236,17236,17236,-407.47623,73.06862,-10.702597,33.4704,20.064892,15.476743,-10.401434,-0.05029893,-0.80523837,-5.723296,2.8032086,-7.8366013,-7.021291,Dysarthric
17237,17237,17237,-465.71957,71.384674,7.9379096,28.25471,21.943941,13.732078,-3.803029,0.6108125,-3.8020895,-5.8256307,0.65644777,-6.4663424,-6.2110457,Dysarthric
17238,17238,17238,-445.7462,108.7802,-10.538318,13.437984,15.967095,6.5499763,-7.8860126,3.507017,-8.981318,-3.4526677,4.0349574,-9.580604,-0.031381834,Dysarthric
17239,17239,17239,-245.63002,160.308,-43.22965,-9.214119,-20.8848,-30.427,4.1253486,13.777034,-26.665485,-6.7271633,6.921177,-4.408404,12.099332,Dysarthric
17240,17240,17240,-379.947,98.59741,-21.802223,20.508074,33.628487,8.625539,-24.666267,-1.2266928,-15.193793,-13.671214,-1.6877124,-12.475543,-8.138461,Dysarthric
17241,17241,17241,-444.76233,83.69454,11.036274,23.003736,21.207285,10.859532,-2.8076441,11.516155,-2.9936442,-7.9465485,8.777527,-1.6021258,-1.9275335,Dysarthric
17242,17242,17242,-449.3703,92.122025,-9.706409,37.224754,20.70358,8.902353,-14.358778,2.0185733,-7.198169,-3.712148,-0.6651443,-11.321387,1.2616,Dysarthric
17243,17243,17243,-384.94867,95.69929,-14.65949,24.533506,11.52126,15.570271,-8.230428,3.1111834,-7.6666694,-1.2898779,0.10968994,-7.7739906,1.8296449,Dysarthric
17244,17244,17244,-389.47617,119.464294,-15.688526,21.27392,12.436596,8.559014,-9.887897,10.746756,-10.185339,-8.264418,1.9503868,-8.864043,2.2779999,Dysarthric
17245,17245,17245,-392.612,97.72805,10.770968,18.106781,24.77351,20.25935,-7.56873,5.6886907,-3.2942243,-14.879503,-3.8001506,-9.568376,-3.952968,Dysarthric
17246,17246,17246,-445.99826,70.76826,0.34125954,30.554428,25.324677,14.084251,-14.543596,3.3797839,-3.220966,-5.263746,-2.934772,-11.802916,-2.7930906,Dysarthric
17247,17247,17247,-356.34412,105.81758,-15.695733,26.958849,32.105335,9.823133,-14.493869,1.3782371,-12.762011,-9.667787,-0.19736898,-12.9630165,-7.481039,Dysarthric
17248,17248,17248,-377.81757,111.0398,1.1985819,12.930996,3.5490654,-3.830505,-6.2601247,5.4063325,-4.821064,-2.4787276,3.3822458,-6.0993457,2.478601,Dysarthric
17249,17249,17249,-468.5809,79.72088,-9.455565,36.498238,21.741112,15.981784,-9.518717,6.659354,2.365137,-2.7656932,6.3413386,-3.6722443,-6.725437,Dysarthric
17250,17250,17250,-416.11572,106.0123,-26.377377,30.034891,8.626147,7.5612097,-11.218674,-0.43108383,-7.716994,0.7100113,4.6930337,-4.1898313,0.15028903,Dysarthric
17251,17251,17251,-392.42355,104.817314,-16.200382,31.491493,28.914152,-2.072694,-20.243439,-1.4550256,-16.707088,-8.958576,-0.41628265,-9.516224,-3.024469,Dysarthric
17252,17252,17252,-332.7843,119.71981,-20.283354,11.791797,17.48657,-1.3841836,-20.81235,0.3395151,-20.265617,-22.300991,-1.1835614,-12.346799,-3.4102116,Dysarthric
17253,17253,17253,-309.66528,136.12253,-24.30942,21.08158,33.297535,-1.5244586,-24.904778,6.621609,-21.514404,-26.095362,2.8056836,-11.369015,-8.190532,Dysarthric
17254,17254,17254,-391.24643,89.15815,-10.815218,36.345215,17.320238,7.2852187,-10.803209,1.6314487,-1.0153089,-2.7938185,-1.248138,-7.4221387,1.5448992,Dysarthric
17255,17255,17255,-454.00696,93.27914,1.4685524,12.08606,14.917647,-0.22438401,-0.56354207,6.6674232,-8.547589,-6.8649387,1.2612422,-1.2909284,2.5333118,Dysarthric
17256,17256,17256,-426.6497,90.54572,-7.132858,23.644617,30.28883,13.329093,-16.189833,0.65430146,-5.0699925,-12.907015,1.4483287,-8.1014385,-9.674426,Dysarthric
17257,17257,17257,-382.84433,106.107414,-19.286787,53.784935,14.04273,19.835356,-20.309704,9.163471,-3.9557543,-10.031161,-2.2753472,-10.905877,-0.673082,Dysarthric
17258,17258,17258,-487.99234,83.11426,-2.5592535,16.042883,13.733427,5.013233,-1.6123927,2.4036005,-4.5667057,2.0808306,4.640615,-0.522564,1.1676651,Dysarthric
17259,17259,17259,-438.60947,69.27343,0.915706,22.580103,13.16477,8.382951,-6.263973,5.6037407,-9.714351,-10.841767,4.3518085,-2.5924065,-0.5629826,Dysarthric
